"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DRREDDY","EQ","17-Mar-2020","       2826.95","       2830.00","       2904.00","       2757.75","       2765.00","       2781.20","       2848.44","     936854","          2668576370.30","      57661","     462191","         49.33"
"DRREDDY","EQ","18-Mar-2020","       2781.20","       2801.80","       2801.80","       2621.05","       2680.90","       2668.45","       2686.27","     873524","          2346520267.40","      75729","     390553","         44.71"
"DRREDDY","EQ","19-Mar-2020","       2668.45","       2608.00","       2679.90","       2495.05","       2619.75","       2623.95","       2597.10","     967602","          2512960393.70","     102422","     431387","         44.58"
"DRREDDY","EQ","20-Mar-2020","       2623.95","       2641.00","       2949.00","       2641.00","       2879.80","       2897.25","       2826.55","    1554571","          4394071901.85","     117736","     679434","         43.71"
"DRREDDY","EQ","23-Mar-2020","       2897.25","       2680.25","       3047.00","       2680.25","       2775.00","       2768.40","       2796.88","     963236","          2694050906.80","      59218","     602528","         62.55"
"DRREDDY","EQ","24-Mar-2020","       2768.40","       2850.00","       2960.00","       2801.10","       2880.00","       2857.95","       2870.76","    1068118","          3066309043.25","      92301","     527403","         49.38"
"DRREDDY","EQ","25-Mar-2020","       2857.95","       2827.25","       2948.90","       2795.70","       2917.00","       2922.00","       2868.20","     819410","          2350230713.40","      77692","     448422","         54.72"
"DRREDDY","EQ","26-Mar-2020","       2922.00","       2975.20","       3066.55","       2879.25","       2940.00","       2948.55","       2969.21","     638995","          1897312727.45","      64439","     224101","         35.07"
"DRREDDY","EQ","27-Mar-2020","       2948.55","       2952.80","       3046.95","       2846.10","       2917.50","       2916.50","       2931.59","     801588","          2349923712.35","      75582","     239694","         29.90"
"DRREDDY","EQ","30-Mar-2020","       2916.50","       2879.60","       3050.00","       2811.00","       2990.10","       2994.25","       2988.10","    1150459","          3437685351.30","      74922","     466633","         40.56"
"DRREDDY","EQ","31-Mar-2020","       2994.25","       3050.00","       3152.00","       3032.05","       3119.00","       3120.75","       3105.31","    1002756","          3113863624.50","      84109","     316911","         31.60"
"DRREDDY","EQ","01-Apr-2020","       3120.75","       3119.95","       3144.00","       3066.00","       3102.00","       3095.00","       3097.23","     711048","          2202279586.80","      67620","     269221","         37.86"
"DRREDDY","EQ","03-Apr-2020","       3095.00","       3085.00","       3218.85","       3025.10","       3146.85","       3146.80","       3143.89","    1173674","          3689904631.75","      95189","     314667","         26.81"
"DRREDDY","EQ","07-Apr-2020","       3146.80","       3250.00","       3615.60","       3210.00","       3599.95","       3583.20","       3476.74","    2367583","          8231477428.40","     141819","     616684","         26.05"
"DRREDDY","EQ","08-Apr-2020","       3583.20","       3525.00","       3765.00","       3471.00","       3697.80","       3683.00","       3674.62","    2522297","          9268483049.65","     178903","     760362","         30.15"
"DRREDDY","EQ","09-Apr-2020","       3683.00","       3740.00","       3810.00","       3593.20","       3603.50","       3621.55","       3711.74","    1960953","          7278550454.10","     124240","     516310","         26.33"
"DRREDDY","EQ","13-Apr-2020","       3621.55","       3694.00","       3856.00","       3607.20","       3759.90","       3746.60","       3777.99","    2322394","          8773977776.70","     151314","     397802","         17.13"
"DRREDDY","EQ","15-Apr-2020","       3746.60","       3825.00","       3893.60","       3776.00","       3805.40","       3807.60","       3843.63","    1725113","          6630697143.10","     123319","     439005","         25.45"
"DRREDDY","EQ","16-Apr-2020","       3807.60","       3806.40","       3890.00","       3780.00","       3848.95","       3860.65","       3846.70","    1465944","          5639046718.00","     104152","     385432","         26.29"
"DRREDDY","EQ","17-Apr-2020","       3860.65","       3970.00","       3997.90","       3823.60","       3940.00","       3929.55","       3912.23","    1814922","          7100392950.45","     157976","     468553","         25.82"
"DRREDDY","EQ","20-Apr-2020","       3929.55","       3923.55","       3924.95","       3810.30","       3840.00","       3844.75","       3864.09","    1498802","          5791507867.70","     127048","     685412","         45.73"
"DRREDDY","EQ","21-Apr-2020","       3844.75","       3835.00","       4047.80","       3822.05","       4013.00","       4016.40","       3984.59","    2847875","         11347608695.30","     181920","     675857","         23.73"
"DRREDDY","EQ","22-Apr-2020","       4016.40","       3989.95","       4094.30","       3961.25","       4046.25","       4056.80","       4051.83","    1783452","          7226251090.80","     128246","     389950","         21.86"
"DRREDDY","EQ","23-Apr-2020","       4056.80","       4031.00","       4086.00","       4009.25","       4030.00","       4027.10","       4053.61","    1025657","          4157617240.00","      63488","     267580","         26.09"
"DRREDDY","EQ","24-Apr-2020","       4027.10","       4010.00","       4049.60","       3970.10","       4000.00","       4002.80","       4005.08","    1266284","          5071564567.60","      79023","     551020","         43.51"
