"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ADANIPORTS","EQ","26-Feb-2020","        358.40","        356.90","        362.50","        352.90","        357.60","        358.40","        357.72","    4164401","          1489700786.10","      40532","    2054053","         49.32"
"ADANIPORTS","EQ","27-Feb-2020","        358.40","        358.70","        360.75","        351.50","        354.00","        353.70","        353.93","    1977795","           699997700.45","      37054","     749911","         37.92"
"ADANIPORTS","EQ","28-Feb-2020","        353.70","        347.00","        348.65","        339.20","        344.85","        342.20","        343.99","    4299292","          1478897669.70","      39508","    2037570","         47.39"
"ADANIPORTS","EQ","02-Mar-2020","        342.20","        346.10","        351.05","        338.30","        340.50","        340.65","        346.05","    2510491","           868759795.30","      38730","    1206740","         48.07"
"ADANIPORTS","EQ","03-Mar-2020","        340.65","        344.00","        349.05","        342.00","        347.90","        347.30","        346.13","    3671071","          1270666106.85","      63872","    2201941","         59.98"
"ADANIPORTS","EQ","04-Mar-2020","        347.30","        347.80","        349.80","        339.90","        347.00","        345.95","        345.31","    3490806","          1205410531.05","      64937","    1823815","         52.25"
"ADANIPORTS","EQ","05-Mar-2020","        345.95","        347.30","        351.90","        346.50","        349.20","        349.15","        349.41","    2709900","           946875859.75","      34540","    1088360","         40.16"
"ADANIPORTS","EQ","06-Mar-2020","        349.15","        339.80","        343.20","        331.25","        341.20","        341.40","        337.52","    3966036","          1338610831.80","      37831","    1813690","         45.73"
"ADANIPORTS","EQ","09-Mar-2020","        341.40","        334.70","        334.70","        316.85","        322.20","        321.90","        326.34","    3230319","          1054176612.90","      34510","    1024534","         31.72"
"ADANIPORTS","EQ","11-Mar-2020","        321.90","        322.80","        326.35","        316.20","        320.90","        320.20","        321.61","    5634636","          1812172642.10","      46713","    3343698","         59.34"
"ADANIPORTS","EQ","12-Mar-2020","        320.20","        288.20","        301.90","        284.00","        289.40","        287.65","        289.85","    9895077","          2868054690.10","     111634","    6082465","         61.47"
"ADANIPORTS","EQ","13-Mar-2020","        287.65","        260.00","        300.70","        232.00","        295.00","        292.75","        278.89","   21079070","          5878710903.15","     154916","   13302073","         63.11"
"ADANIPORTS","EQ","16-Mar-2020","        292.75","        273.00","        276.85","        252.00","        261.40","        261.40","        259.47","    7727956","          2005210514.10","      80189","    1720741","         22.27"
"ADANIPORTS","EQ","17-Mar-2020","        261.40","        265.00","        283.35","        265.00","        265.95","        267.15","        273.83","    9691227","          2653757056.70","      73505","    4179471","         43.13"
"ADANIPORTS","EQ","18-Mar-2020","        267.15","        270.00","        273.00","        256.00","        259.30","        260.40","        262.50","    5581367","          1465113518.10","      47683","    2323024","         41.62"
"ADANIPORTS","EQ","19-Mar-2020","        260.40","        248.00","        264.15","        241.00","        257.00","        258.35","        255.92","    8727962","          2233696246.20","      64991","    3098794","         35.50"
"ADANIPORTS","EQ","20-Mar-2020","        258.35","        257.60","        264.50","        247.20","        255.20","        256.40","        255.43","    7028925","          1795381218.70","      68662","    2620901","         37.29"
"ADANIPORTS","EQ","23-Mar-2020","        256.40","        235.00","        235.80","        203.00","        215.00","        207.80","        211.60","    5716818","          1209658343.75","      56925","    2160081","         37.78"
"ADANIPORTS","EQ","24-Mar-2020","        207.80","        216.00","        238.75","        212.60","        236.50","        231.75","        227.57","    9694177","          2206140252.05","      93631","    4380397","         45.19"
"ADANIPORTS","EQ","25-Mar-2020","        231.75","        222.30","        266.50","        222.30","        255.60","        255.60","        242.79","   11745146","          2851642995.20","      92389","    5445585","         46.36"
